"ano","ficha","contaUnicaTesouro","codigoCTB","codigoOrgao","codigoMunicipio","codigoGrupoFonteRecurso","nomeGrupoFonteRecurso","codigoFonteRecurso","nomeFonteRecurso","codigoSubFonteRecurso","nomeSubFonteRecurso","codigoFonteRecursoFormatado","caFixo","nomeCaFixo","caVariavel","nomeVariavel","codigoAplicacaoFormatado","idEntidade","codigoBanco","nomeBanco","codigoAgencia","digitoAgencia","codigoContaBancaria","digitoContaBancaria","nomeContaBancaria","data","natureza","naturezaContaFinanceira","sequencial","numeroReceita","numeroAutPagto","idAutorizacao","numeroTransFin","numAnulacaoReceita","historico","tipoMovimento","valor","idContaFinanceira","saldoInicial","saldoParcial","saldoAplicadoAnterior","saldoAplicadoPeriodo","valorEntradasReceita","valorRentabilidade","valorSaidaPagamento","valorEntradaTransferencia","valorSaidaTransferencia","valorSaidaReceitaDedutora","valorCreditoRegularizar","valorDebitoRegularizar","valorAplicado","valorResgate","valorRentabilidadeAnulado","valorChequeTransito","autorizacaoPagamento","parcelasAutPagamento","rentabilidades.ano","rentabilidades.ficha","rentabilidades.codigoGrupoFonteRecurso","rentabilidades.nomeGrupoFonteRecurso","rentabilidades.codigoFonteRecurso","rentabilidades.nomeFonteRecurso","rentabilidades.codigoSubFonteRecurso","rentabilidades.nomeSubFonteRecurso","rentabilidades.caFixo","rentabilidades.nomeCaFixo","rentabilidades.caVariavel","rentabilidades.nomeVariavel","rentabilidades.codigoAplicacaoFormatado","rentabilidades.idEntidade","rentabilidades.codigoBanco","rentabilidades.nomeBanco","rentabilidades.codigoAgencia","rentabilidades.digitoAgencia","rentabilidades.codigoContaBancaria","rentabilidades.digitoContaBancaria","rentabilidades.nomeContaBancaria","rentabilidades.data","rentabilidades.natureza","rentabilidades.sequencial","rentabilidades.numeroReceita","rentabilidades.numeroAutPagto","rentabilidades.numeroTransFin","rentabilidades.historico","rentabilidades.tipoMovimento","rentabilidades.valor"
"2026","1210","","1210","","","","","1","Tesouro","","","","110","GERAL","0","","","1","1","Banco do Brasil S.A.","2763","4","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","20/01/2026 00:00:00","DEBITO_CONTA_CORRENTE","CONTA_BANCARIA","5","","53","16586","","","NE 555/2026","SAIDA","158.63","1407","147474.28","515709.11","87627.75","","3595443.34","5336.11","2243042.88","36576.66","318469.79","556301.83","312487.67","842225.48","","","0","0","AutorizacaoPagamento{exercicioContabil=2026, numero=53, Juridicionado=01 - PREFEITURA MUNICIPAL DE VARGEM GRANDE DO SUL}","","2026","1210","","","1","Tesouro","","","111","REMUNERAÇÃO DE APLICAÇÕES FINANCEIRAS","0","","111.0000","1","1","Banco do Brasil S.A.","2763","4","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","30/01/2026 00:00:00","RENTABILIDADE","1","160","","","Rendimentos","ENTRADA","5336.11"
"2026","1210","","1210","","","","","1","Tesouro","","","","110","GERAL","0","","","1","1","Banco do Brasil S.A.","2763","4","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","20/01/2026 00:00:00","DEBITO_CONTA_CORRENTE","CONTA_BANCARIA","6","","54","16587","","","NE 557/2026","SAIDA","124","1407","147474.28","515585.11","87627.75","","3595443.34","5336.11","2243042.88","36576.66","318469.79","556301.83","312487.67","842225.48","","","0","0","AutorizacaoPagamento{exercicioContabil=2026, numero=54, Juridicionado=01 - PREFEITURA MUNICIPAL DE VARGEM GRANDE DO SUL}","","2026","1210","","","1","Tesouro","","","111","REMUNERAÇÃO DE APLICAÇÕES FINANCEIRAS","0","","111.0000","1","1","Banco do Brasil S.A.","2763","4","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","30/01/2026 00:00:00","RENTABILIDADE","1","160","","","Rendimentos","ENTRADA","5336.11"
"2026","1210","","1210","","","","","1","Tesouro","","","","110","GERAL","0","","","1","1","Banco do Brasil S.A.","2763","4","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","20/01/2026 00:00:00","DEBITO_CONTA_CORRENTE","CONTA_BANCARIA","7","","55","16588","","","NE 564/2026","SAIDA","356.51","1407","147474.28","515228.6","87627.75","","3595443.34","5336.11","2243042.88","36576.66","318469.79","556301.83","312487.67","842225.48","","","0","0","AutorizacaoPagamento{exercicioContabil=2026, numero=55, Juridicionado=01 - PREFEITURA MUNICIPAL DE VARGEM GRANDE DO SUL}","","2026","1210","","","1","Tesouro","","","111","REMUNERAÇÃO DE APLICAÇÕES FINANCEIRAS","0","","111.0000","1","1","Banco do Brasil S.A.","2763","4","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","30/01/2026 00:00:00","RENTABILIDADE","1","160","","","Rendimentos","ENTRADA","5336.11"
"2026","1210","","1210","","","","","1","Tesouro","","","","510","ASSISTÊNCIA SOCIAL - GERAL","0","","","1","1","Banco do Brasil S.A.","2763","4","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","20/01/2026 00:00:00","DEBITO_CONTA_CORRENTE","CONTA_BANCARIA","8","","71","16604","","","Nório Momoi Ltda","SAIDA","104.08","1407","147474.28","515124.52","87627.75","","3595443.34","5336.11","2243042.88","36576.66","318469.79","556301.83","312487.67","842225.48","","","0","0","AutorizacaoPagamento{exercicioContabil=2026, numero=71, Juridicionado=01 - PREFEITURA MUNICIPAL DE VARGEM GRANDE DO SUL}","","2026","1210","","","1","Tesouro","","","111","REMUNERAÇÃO DE APLICAÇÕES FINANCEIRAS","0","","111.0000","1","1","Banco do Brasil S.A.","2763","4","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","30/01/2026 00:00:00","RENTABILIDADE","1","160","","","Rendimentos","ENTRADA","5336.11"
"2026","1210","","1210","","","","","1","Tesouro","","","","110","GERAL","0","","","1","1","Banco do Brasil S.A.","2763","4","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","20/01/2026 00:00:00","DEBITO_CONTA_CORRENTE","CONTA_BANCARIA","9","","71","16604","","","Nório Momoi Ltda","SAIDA","1040.8","1407","147474.28","514083.72","87627.75","","3595443.34","5336.11","2243042.88","36576.66","318469.79","556301.83","312487.67","842225.48","","","0","0","AutorizacaoPagamento{exercicioContabil=2026, numero=71, Juridicionado=01 - PREFEITURA MUNICIPAL DE VARGEM GRANDE DO SUL}","","2026","1210","","","1","Tesouro","","","111","REMUNERAÇÃO DE APLICAÇÕES FINANCEIRAS","0","","111.0000","1","1","Banco do Brasil S.A.","2763","4","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","30/01/2026 00:00:00","RENTABILIDADE","1","160","","","Rendimentos","ENTRADA","5336.11"
"2026","1210","","1210","","","","","1","Tesouro","","","","410","TRÂNSITO - SINALIZAÇÃO","0","","","1","1","Banco do Brasil S.A.","2763","4","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","20/01/2026 00:00:00","DEBITO_CONTA_CORRENTE","CONTA_BANCARIA","10","","71","16604","","","Nório Momoi Ltda","SAIDA","260.2","1407","147474.28","513823.52","87627.75","","3595443.34","5336.11","2243042.88","36576.66","318469.79","556301.83","312487.67","842225.48","","","0","0","AutorizacaoPagamento{exercicioContabil=2026, numero=71, Juridicionado=01 - PREFEITURA MUNICIPAL DE VARGEM GRANDE DO SUL}","","2026","1210","","","1","Tesouro","","","111","REMUNERAÇÃO DE APLICAÇÕES FINANCEIRAS","0","","111.0000","1","1","Banco do Brasil S.A.","2763","4","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","30/01/2026 00:00:00","RENTABILIDADE","1","160","","","Rendimentos","ENTRADA","5336.11"
"2026","1210","","1210","","","","","1","Tesouro","","","","110","GERAL","0","","","1","1","Banco do Brasil S.A.","2763","4","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","20/01/2026 00:00:00","DEBITO_CONTA_CORRENTE","CONTA_BANCARIA","11","","73","16606","","","NE 16821/2025","SAIDA","917.06","1407","147474.28","512906.46","87627.75","","3595443.34","5336.11","2243042.88","36576.66","318469.79","556301.83","312487.67","842225.48","","","0","0","AutorizacaoPagamento{exercicioContabil=2026, numero=73, Juridicionado=01 - PREFEITURA MUNICIPAL DE VARGEM GRANDE DO SUL}","","2026","1210","","","1","Tesouro","","","111","REMUNERAÇÃO DE APLICAÇÕES FINANCEIRAS","0","","111.0000","1","1","Banco do Brasil S.A.","2763","4","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","30/01/2026 00:00:00","RENTABILIDADE","1","160","","","Rendimentos","ENTRADA","5336.11"
"2026","1210","","1210","","","","","1","Tesouro","","","","110","GERAL","0","","","1","1","Banco do Brasil S.A.","2763","4","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","20/01/2026 00:00:00","DEBITO_CONTA_CORRENTE","CONTA_BANCARIA","12","","74","16607","","","NE 3194/2025","SAIDA","4046","1407","147474.28","508860.46","87627.75","","3595443.34","5336.11","2243042.88","36576.66","318469.79","556301.83","312487.67","842225.48","","","0","0","AutorizacaoPagamento{exercicioContabil=2026, numero=74, Juridicionado=01 - PREFEITURA MUNICIPAL DE VARGEM GRANDE DO SUL}","","2026","1210","","","1","Tesouro","","","111","REMUNERAÇÃO DE APLICAÇÕES FINANCEIRAS","0","","111.0000","1","1","Banco do Brasil S.A.","2763","4","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","30/01/2026 00:00:00","RENTABILIDADE","1","160","","","Rendimentos","ENTRADA","5336.11"
"2026","1210","","1210","","","","","1","Tesouro","","","","110","GERAL","0","","","1","1","Banco do Brasil S.A.","2763","4","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","20/01/2026 00:00:00","DEBITO_CONTA_CORRENTE","CONTA_BANCARIA","13","","75","16608","","","NE 17965, 17981","SAIDA","49.12","1407","147474.28","508811.34","87627.75","","3595443.34","5336.11","2243042.88","36576.66","318469.79","556301.83","312487.67","842225.48","","","0","0","AutorizacaoPagamento{exercicioContabil=2026, numero=75, Juridicionado=01 - PREFEITURA MUNICIPAL DE VARGEM GRANDE DO SUL}","","2026","1210","","","1","Tesouro","","","111","REMUNERAÇÃO DE APLICAÇÕES FINANCEIRAS","0","","111.0000","1","1","Banco do Brasil S.A.","2763","4","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","30/01/2026 00:00:00","RENTABILIDADE","1","160","","","Rendimentos","ENTRADA","5336.11"
"2026","1210","","1210","","","","","1","Tesouro","","","","110","GERAL","0","","","1","1","Banco do Brasil S.A.","2763","4","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","20/01/2026 00:00:00","DEBITO_CONTA_CORRENTE","CONTA_BANCARIA","14","","78","16611","","","NE 17966, 17976, 17988","SAIDA","128.14","1407","147474.28","508683.2","87627.75","","3595443.34","5336.11","2243042.88","36576.66","318469.79","556301.83","312487.67","842225.48","","","0","0","AutorizacaoPagamento{exercicioContabil=2026, numero=78, Juridicionado=01 - PREFEITURA MUNICIPAL DE VARGEM GRANDE DO SUL}","","2026","1210","","","1","Tesouro","","","111","REMUNERAÇÃO DE APLICAÇÕES FINANCEIRAS","0","","111.0000","1","1","Banco do Brasil S.A.","2763","4","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","30/01/2026 00:00:00","RENTABILIDADE","1","160","","","Rendimentos","ENTRADA","5336.11"
"2026","1210","","1210","","","","","1","Tesouro","","","","110","GERAL","0","","","1","1","Banco do Brasil S.A.","2763","4","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","20/01/2026 00:00:00","DEBITO_CONTA_CORRENTE","CONTA_BANCARIA","15","","240","16780","","","NE 12623/2025","SAIDA","6627.48","1407","147474.28","502055.72","87627.75","","3595443.34","5336.11","2243042.88","36576.66","318469.79","556301.83","312487.67","842225.48","","","0","0","AutorizacaoPagamento{exercicioContabil=2026, numero=240, Juridicionado=01 - PREFEITURA MUNICIPAL DE VARGEM GRANDE DO SUL}","","2026","1210","","","1","Tesouro","","","111","REMUNERAÇÃO DE APLICAÇÕES FINANCEIRAS","0","","111.0000","1","1","Banco do Brasil S.A.","2763","4","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","30/01/2026 00:00:00","RENTABILIDADE","1","160","","","Rendimentos","ENTRADA","5336.11"
"2026","1210","","1210","","","","","1","Tesouro","","","","110","GERAL","0","","","1","1","Banco do Brasil S.A.","2763","4","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","20/01/2026 00:00:00","DEBITO_CONTA_CORRENTE","CONTA_BANCARIA","16","","241","16781","","","NE 13914/2025","SAIDA","33.72","1407","147474.28","502022","87627.75","","3595443.34","5336.11","2243042.88","36576.66","318469.79","556301.83","312487.67","842225.48","","","0","0","AutorizacaoPagamento{exercicioContabil=2026, numero=241, Juridicionado=01 - PREFEITURA MUNICIPAL DE VARGEM GRANDE DO SUL}","","2026","1210","","","1","Tesouro","","","111","REMUNERAÇÃO DE APLICAÇÕES FINANCEIRAS","0","","111.0000","1","1","Banco do Brasil S.A.","2763","4","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","30/01/2026 00:00:00","RENTABILIDADE","1","160","","","Rendimentos","ENTRADA","5336.11"
"2026","1210","","1210","","","","","1","Tesouro","","","","110","GERAL","0","","","1","1","Banco do Brasil S.A.","2763","4","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","20/01/2026 00:00:00","DEBITO_CONTA_CORRENTE","CONTA_BANCARIA","17","","242","16782","","","NE 573/2026","SAIDA","570.9","1407","147474.28","501451.1","87627.75","","3595443.34","5336.11","2243042.88","36576.66","318469.79","556301.83","312487.67","842225.48","","","0","0","AutorizacaoPagamento{exercicioContabil=2026, numero=242, Juridicionado=01 - PREFEITURA MUNICIPAL DE VARGEM GRANDE DO SUL}","","2026","1210","","","1","Tesouro","","","111","REMUNERAÇÃO DE APLICAÇÕES FINANCEIRAS","0","","111.0000","1","1","Banco do Brasil S.A.","2763","4","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","30/01/2026 00:00:00","RENTABILIDADE","1","160","","","Rendimentos","ENTRADA","5336.11"
"2026","1210","","1210","","","","","1","Tesouro","","","","110","GERAL","0","","","1","1","Banco do Brasil S.A.","2763","4","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","20/01/2026 00:00:00","DEBITO_CONTA_CORRENTE","CONTA_BANCARIA","19","","249","16789","","","NE 10274/2025","SAIDA","712.31","1407","147474.28","500738.79","87627.75","","3595443.34","5336.11","2243042.88","36576.66","318469.79","556301.83","312487.67","842225.48","","","0","0","AutorizacaoPagamento{exercicioContabil=2026, numero=249, Juridicionado=01 - PREFEITURA MUNICIPAL DE VARGEM GRANDE DO SUL}","","2026","1210","","","1","Tesouro","","","111","REMUNERAÇÃO DE APLICAÇÕES FINANCEIRAS","0","","111.0000","1","1","Banco do Brasil S.A.","2763","4","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","30/01/2026 00:00:00","RENTABILIDADE","1","160","","","Rendimentos","ENTRADA","5336.11"
"2026","1210","","1210","","","","","1","Tesouro","","","","110","GERAL","0","","","1","1","Banco do Brasil S.A.","2763","4","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","20/01/2026 00:00:00","DEBITO_CONTA_CORRENTE","CONTA_BANCARIA","20","15","","","","","LANÇAMENTO DE GUIA DE TRANSFERÊNCIAS GOVERNAMENTAIS","SAIDA","99261.08","1407","147474.28","401477.71","87627.75","","3595443.34","5336.11","2243042.88","36576.66","318469.79","556301.83","312487.67","842225.48","","","0","0","","","2026","1210","","","1","Tesouro","","","111","REMUNERAÇÃO DE APLICAÇÕES FINANCEIRAS","0","","111.0000","1","1","Banco do Brasil S.A.","2763","4","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","30/01/2026 00:00:00","RENTABILIDADE","1","160","","","Rendimentos","ENTRADA","5336.11"
"2026","1210","","1210","","","","","1","Tesouro","","","","110","GERAL","0","","","1","1","Banco do Brasil S.A.","2763","4","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","20/01/2026 00:00:00","DEBITO_CONTA_CORRENTE","CONTA_BANCARIA","21","","873","17541","","","P J Campos Perina","SAIDA","1039.45","1407","147474.28","400438.26","87627.75","","3595443.34","5336.11","2243042.88","36576.66","318469.79","556301.83","312487.67","842225.48","","","0","0","AutorizacaoPagamento{exercicioContabil=2026, numero=873, Juridicionado=01 - PREFEITURA MUNICIPAL DE VARGEM GRANDE DO SUL}","","2026","1210","","","1","Tesouro","","","111","REMUNERAÇÃO DE APLICAÇÕES FINANCEIRAS","0","","111.0000","1","1","Banco do Brasil S.A.","2763","4","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","30/01/2026 00:00:00","RENTABILIDADE","1","160","","","Rendimentos","ENTRADA","5336.11"
"2026","1210","","1210","","","","","1","Tesouro","","","","510","ASSISTÊNCIA SOCIAL - GERAL","0","","","1","1","Banco do Brasil S.A.","2763","4","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","20/01/2026 00:00:00","DEBITO_CONTA_CORRENTE","CONTA_BANCARIA","22","","873","17541","","","P J Campos Perina","SAIDA","114.72","1407","147474.28","400323.54","87627.75","","3595443.34","5336.11","2243042.88","36576.66","318469.79","556301.83","312487.67","842225.48","","","0","0","AutorizacaoPagamento{exercicioContabil=2026, numero=873, Juridicionado=01 - PREFEITURA MUNICIPAL DE VARGEM GRANDE DO SUL}","","2026","1210","","","1","Tesouro","","","111","REMUNERAÇÃO DE APLICAÇÕES FINANCEIRAS","0","","111.0000","1","1","Banco do Brasil S.A.","2763","4","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","30/01/2026 00:00:00","RENTABILIDADE","1","160","","","Rendimentos","ENTRADA","5336.11"
"2026","1210","","1210","","","","","1","Tesouro","","","","110","GERAL","0","","","1","1","Banco do Brasil S.A.","2763","4","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","21/01/2026 00:00:00","DEBITO_CONTA_CORRENTE","CONTA_BANCARIA","1","","","","","721","ANULACAO CONTAB. AUTOMÁTICA - RECEB. DA GUIA ORÇAMENTÁRIA: 391","SAIDA","5.03","1407","147474.28","400318.51","87627.75","","3595443.34","5336.11","2243042.88","36576.66","318469.79","556301.83","312487.67","842225.48","","","0","0","","","2026","1210","","","1","Tesouro","","","111","REMUNERAÇÃO DE APLICAÇÕES FINANCEIRAS","0","","111.0000","1","1","Banco do Brasil S.A.","2763","4","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","30/01/2026 00:00:00","RENTABILIDADE","1","160","","","Rendimentos","ENTRADA","5336.11"
"2026","1210","","1210","","","","","1","Tesouro","","","","110","GERAL","0","","","1","1","Banco do Brasil S.A.","2763","4","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","21/01/2026 00:00:00","DEBITO_CONTA_CORRENTE","CONTA_BANCARIA","1","","","","","721","ANULACAO CONTAB. AUTOMÁTICA - RECEB. DA GUIA ORÇAMENTÁRIA: 391","SAIDA","0.63","1407","147474.28","400317.88","87627.75","","3595443.34","5336.11","2243042.88","36576.66","318469.79","556301.83","312487.67","842225.48","","","0","0","","","2026","1210","","","1","Tesouro","","","111","REMUNERAÇÃO DE APLICAÇÕES FINANCEIRAS","0","","111.0000","1","1","Banco do Brasil S.A.","2763","4","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","30/01/2026 00:00:00","RENTABILIDADE","1","160","","","Rendimentos","ENTRADA","5336.11"
"2026","1210","","1210","","","","","1","Tesouro","","","","110","GERAL","0","","","1","1","Banco do Brasil S.A.","2763","4","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","21/01/2026 00:00:00","DEBITO_CONTA_CORRENTE","CONTA_BANCARIA","1","","","","","721","ANULACAO CONTAB. AUTOMÁTICA - RECEB. DA GUIA ORÇAMENTÁRIA: 391","SAIDA","7.43","1407","147474.28","400310.45","87627.75","","3595443.34","5336.11","2243042.88","36576.66","318469.79","556301.83","312487.67","842225.48","","","0","0","","","2026","1210","","","1","Tesouro","","","111","REMUNERAÇÃO DE APLICAÇÕES FINANCEIRAS","0","","111.0000","1","1","Banco do Brasil S.A.","2763","4","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","30/01/2026 00:00:00","RENTABILIDADE","1","160","","","Rendimentos","ENTRADA","5336.11"
"2026","1210","","1210","","","","","1","Tesouro","","","","110","GERAL","0","","","1","1","Banco do Brasil S.A.","2763","4","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","21/01/2026 00:00:00","DEBITO_CONTA_CORRENTE","CONTA_BANCARIA","1","","","","","721","ANULACAO CONTAB. AUTOMÁTICA - RECEB. DA GUIA ORÇAMENTÁRIA: 391","SAIDA","267.96","1407","147474.28","400042.49","87627.75","","3595443.34","5336.11","2243042.88","36576.66","318469.79","556301.83","312487.67","842225.48","","","0","0","","","2026","1210","","","1","Tesouro","","","111","REMUNERAÇÃO DE APLICAÇÕES FINANCEIRAS","0","","111.0000","1","1","Banco do Brasil S.A.","2763","4","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","30/01/2026 00:00:00","RENTABILIDADE","1","160","","","Rendimentos","ENTRADA","5336.11"
"2026","1210","","1210","","","","","1","Tesouro","","","","110","GERAL","0","","","1","1","Banco do Brasil S.A.","2763","4","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","21/01/2026 00:00:00","DEBITO_CONTA_CORRENTE","CONTA_BANCARIA","1","","84","16617","","","NE 647/2026","SAIDA","4940","1407","147474.28","395102.49","87627.75","","3595443.34","5336.11","2243042.88","36576.66","318469.79","556301.83","312487.67","842225.48","","","0","0","AutorizacaoPagamento{exercicioContabil=2026, numero=84, Juridicionado=01 - PREFEITURA MUNICIPAL DE VARGEM GRANDE DO SUL}","","2026","1210","","","1","Tesouro","","","111","REMUNERAÇÃO DE APLICAÇÕES FINANCEIRAS","0","","111.0000","1","1","Banco do Brasil S.A.","2763","4","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","30/01/2026 00:00:00","RENTABILIDADE","1","160","","","Rendimentos","ENTRADA","5336.11"
"2026","1210","","1210","","","","","1","Tesouro","","","","110","GERAL","0","","","1","1","Banco do Brasil S.A.","2763","4","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","21/01/2026 00:00:00","DEBITO_CONTA_CORRENTE","CONTA_BANCARIA","1","","","","","721","ANULACAO CONTAB. AUTOMÁTICA - RECEB. DA GUIA ORÇAMENTÁRIA: 391","SAIDA","86.6","1407","147474.28","395015.89","87627.75","","3595443.34","5336.11","2243042.88","36576.66","318469.79","556301.83","312487.67","842225.48","","","0","0","","","2026","1210","","","1","Tesouro","","","111","REMUNERAÇÃO DE APLICAÇÕES FINANCEIRAS","0","","111.0000","1","1","Banco do Brasil S.A.","2763","4","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","30/01/2026 00:00:00","RENTABILIDADE","1","160","","","Rendimentos","ENTRADA","5336.11"
"2026","1210","","1210","","","","","1","Tesouro","","","","110","GERAL","0","","","1","1","Banco do Brasil S.A.","2763","4","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","21/01/2026 00:00:00","DEBITO_CONTA_CORRENTE","CONTA_BANCARIA","1","","","","","721","ANULACAO CONTAB. AUTOMÁTICA - RECEB. DA GUIA ORÇAMENTÁRIA: 391","SAIDA","6","1407","147474.28","395009.89","87627.75","","3595443.34","5336.11","2243042.88","36576.66","318469.79","556301.83","312487.67","842225.48","","","0","0","","","2026","1210","","","1","Tesouro","","","111","REMUNERAÇÃO DE APLICAÇÕES FINANCEIRAS","0","","111.0000","1","1","Banco do Brasil S.A.","2763","4","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","30/01/2026 00:00:00","RENTABILIDADE","1","160","","","Rendimentos","ENTRADA","5336.11"
"2026","1210","","1210","","","","","1","Tesouro","","","","110","GERAL","0","","","1","1","Banco do Brasil S.A.","2763","4","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","21/01/2026 00:00:00","DEBITO_CONTA_CORRENTE","CONTA_BANCARIA","1","","","","","721","ANULACAO CONTAB. AUTOMÁTICA - RECEB. DA GUIA ORÇAMENTÁRIA: 391","SAIDA","1827","1407","147474.28","393182.89","87627.75","","3595443.34","5336.11","2243042.88","36576.66","318469.79","556301.83","312487.67","842225.48","","","0","0","","","2026","1210","","","1","Tesouro","","","111","REMUNERAÇÃO DE APLICAÇÕES FINANCEIRAS","0","","111.0000","1","1","Banco do Brasil S.A.","2763","4","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","30/01/2026 00:00:00","RENTABILIDADE","1","160","","","Rendimentos","ENTRADA","5336.11"
"2026","1210","","1210","","","","","1","Tesouro","","","","110","GERAL","0","","","1","1","Banco do Brasil S.A.","2763","4","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","21/01/2026 00:00:00","DEBITO_CONTA_CORRENTE","CONTA_BANCARIA","1","","","","","721","ANULACAO CONTAB. AUTOMÁTICA - RECEB. DA GUIA ORÇAMENTÁRIA: 391","SAIDA","43.92","1407","147474.28","393138.97","87627.75","","3595443.34","5336.11","2243042.88","36576.66","318469.79","556301.83","312487.67","842225.48","","","0","0","","","2026","1210","","","1","Tesouro","","","111","REMUNERAÇÃO DE APLICAÇÕES FINANCEIRAS","0","","111.0000","1","1","Banco do Brasil S.A.","2763","4","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","30/01/2026 00:00:00","RENTABILIDADE","1","160","","","Rendimentos","ENTRADA","5336.11"
"2026","1210","","1210","","","","","1","Tesouro","","","","110","GERAL","0","","","1","1","Banco do Brasil S.A.","2763","4","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","21/01/2026 00:00:00","DEBITO_CONTA_CORRENTE","CONTA_BANCARIA","1","","","","","721","ANULACAO CONTAB. AUTOMÁTICA - RECEB. DA GUIA ORÇAMENTÁRIA: 391","SAIDA","600","1407","147474.28","392538.97","87627.75","","3595443.34","5336.11","2243042.88","36576.66","318469.79","556301.83","312487.67","842225.48","","","0","0","","","2026","1210","","","1","Tesouro","","","111","REMUNERAÇÃO DE APLICAÇÕES FINANCEIRAS","0","","111.0000","1","1","Banco do Brasil S.A.","2763","4","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","30/01/2026 00:00:00","RENTABILIDADE","1","160","","","Rendimentos","ENTRADA","5336.11"
"2026","1210","","1210","","","","","1","Tesouro","","","","110","GERAL","0","","","1","1","Banco do Brasil S.A.","2763","4","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","21/01/2026 00:00:00","DEBITO_CONTA_CORRENTE","CONTA_BANCARIA","1","","","","","721","ANULACAO CONTAB. AUTOMÁTICA - RECEB. DA GUIA ORÇAMENTÁRIA: 391","SAIDA","773.77","1407","147474.28","391765.2","87627.75","","3595443.34","5336.11","2243042.88","36576.66","318469.79","556301.83","312487.67","842225.48","","","0","0","","","2026","1210","","","1","Tesouro","","","111","REMUNERAÇÃO DE APLICAÇÕES FINANCEIRAS","0","","111.0000","1","1","Banco do Brasil S.A.","2763","4","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","30/01/2026 00:00:00","RENTABILIDADE","1","160","","","Rendimentos","ENTRADA","5336.11"
"2026","1210","","1210","","","","","1","Tesouro","","","","110","GERAL","0","","","1","1","Banco do Brasil S.A.","2763","4","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","21/01/2026 00:00:00","CREDITO_CONTA_CORRENTE","CONTA_BANCARIA","1","391","","","","","CONTAB. AUTOMÁTICA - RECEB. DA GUIA ORÇAMENTÁRIA: 391","ENTRADA","12376.6","1407","147474.28","404141.8","87627.75","","3595443.34","5336.11","2243042.88","36576.66","318469.79","556301.83","312487.67","842225.48","","","0","0","","","2026","1210","","","1","Tesouro","","","111","REMUNERAÇÃO DE APLICAÇÕES FINANCEIRAS","0","","111.0000","1","1","Banco do Brasil S.A.","2763","4","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","30/01/2026 00:00:00","RENTABILIDADE","1","160","","","Rendimentos","ENTRADA","5336.11"
